USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           919     2       0      0 0                   0 I [ipataskletwq32]
media          920     1 2351448    252 0                   0 S android.hardware.drm@1.3-service.clearkey
media          922     1 2608840    268 0                   0 S android.hardware.drm@1.3-service.widevine
root           923     2       0      0 0                   0 I [clnt_req]
system         924     1 2219152    928 0                   0 S android.hardware.dumpstate@1.1-service.xiaomi
gps            925     1 2519320    256 0                   0 S android.hardware.gnss@2.1-service-qti
system         928     1 2203204   2244 0                   0 S android.hardware.health@2.1-service
system         931     1 2186800   1024 0                   0 S android.hardware.ir@1.0-service
system         932     1 2268640    948 0                   0 S android.hardware.light@2.0-service
system         933     1 2194880   1952 0                   0 S android.hardware.memtrack@1.0-service
system         934     1 2449360   1752 0                   0 S android.hardware.neuralnetworks@1.3-service-qti
system         936     1 2265076   2692 0                   0 S android.hardware.power-service
system         940     1 2690268   4268 0                   0 S android.hardware.sensors@2.0-service.multihal
root           942     1 2222412   1536 0                   0 S android.hardware.usb@1.2-service-qti
wifi           944     1 2276952   2444 0                   0 S android.hardware.wifi@1.0-service
system         945     1 2207660    940 0                   0 S vendor.display.color@1.0-service
system         946     1 2137060   1060 0                   0 S vendor.qti.esepowermanager@1.1-service
system         951     1 2292084    256 0                   0 S vendor.qti.hardware.capabilityconfigstore@1.0-service
system         953     1 2287060   2724 0                   0 S vendor.qti.hardware.display.allocator-service
system         954     1 2759612    444 0                   0 S vendor.qti.hardware.display.composer-service
system         955     1 2227436    852 0                   0 S dspservice
root           972     1 2297984    228 0                   0 S vendor.qti.hardware.iop@2.0-service
root           975     1 2614932    256 0                   0 S vendor.qti.hardware.perf@2.2-service
system         976     1 2234900    780 0                   0 S vendor.qti.hardware.qccvndhal@1.0-service
system         977     1 2285916    256 0                   0 S vendor.qti.hardware.qteeconnector@1.0-service
system         978     1 2176272    908 0                   0 S vendor.qti.hardware.sensorscalibrate@1.0-service
system         981     1 2306936    256 0                   0 S vendor.qti.hardware.servicetracker@1.2-service
system         982     1 2141616   1068 0                   0 S vendor.qti.hardware.soter@1.0-service
system         983     1 2173504   1784 0                   0 S vendor.qti.hardware.tui_comm@1.0-service-qti
system         984     1 2207312   2716 0                   0 S vendor.qti.hardware.vibrator.service
system         987     1 2203092   2028 0                   0 S vendor.qti.qspmhal@1.0-service
system         988     1 2260292    252 0                   0 S fidoca
system         989     1 2213112   1116 0                   0 S vendor.xiaomi.hardware.micharge@1.0-service
system         990     1 2266096    252 0                   0 S vendor.xiaomi.hardware.misys@1.0-service
system         992     1 2287708    232 0                   0 S vendor.xiaomi.hardware.misys@2.0-service
system         994     1 2244164    888 0                   0 S vendor.xiaomi.hardware.misys@3.0-service
system         995     1 2242904    892 0                   0 S mlipayd@1.1
root           996     1 2534660   1732 0                   0 S mtd@1.3
system        1048     1 2298760    840 0                   0 S tidad@1.2
system        1049     1   12972    240 0                   0 S vsimd
vendor_qrtr   1052     1 2199340   1428 0                   0 S qrtr-ns
system        1080     1 2202004   1472 0                   0 S pd-mapper
system        1101     1 2360464    252 0                   0 S pm-service
root          1107     2       0      0 0                   0 I [adsp]
root          1109     2       0      0 0                   0 I [modem]
credstore     1118     1 2205800   1992 0                   0 S credstore
root          1119     2       0      0 0                   0 I [adsp]
root          1120     2       0      0 0                   0 S [irq/106-arm-smm]
gpu_service   1121     1 2243252   1408 0                   0 S gpuservice
system        1133     1 2868920  20592 0                   0 S surfaceflinger
nobody        1137     1 2284792   1376 0                   0 S rmt_storage
vendor_rfs    1138     1 2187560   1192 0                   0 S tftp_server
system        1140     1 2363404    220 0                   0 S sensors.qti
root          1154     2       0      0 0                   0 S [irq/284-swr_mas]
root          1155     2       0      0 0                   0 S [irq/285-swr_mas]
root          1157     2       0      0 0                   0 I [f_mtp]
root          1163     2       0      0 0                   0 I [at_usb0]
root          1184     2       0      0 0                   0 I [at_usb1]
root          1185     2       0      0 0                   0 I [at_usb2]
root          1190     2       0      0 0                   0 I [qdss]
root          1191     2       0      0 0                   0 I [qdss_mdm]
u0_a222       1194   765 23381932 91728 0                   0 S com.android.chrome
root          1248     2       0      0 0                   0 S [irq/297-swr_wak]
root          1272     2       0      0 0                   0 I [cds_recovery_wo]
root          1273     2       0      0 0                   0 S [wlan_logging_th]
system        1313     1 2217728   1052 0                   0 S pm-proxy
drm           1317     1   23776    248 0                   0 S drmserver
nobody        1324     1 2220816    248 0                   0 S traced_probes
nobody        1328     1 2204332   1108 0                   0 S traced
root          1342     1 2309356   2592 0                   0 S dpmd
system        1344     1 2428348    456 0                   0 S dpmQmiMgr
system        1357  1342 2332336    800 0                   0 S dpmd
u0_a73        1379   765 6022732  36856 0                   0 S .adservices
root          1381     1 3285376    216 0                   0 S mi_thermald
system        1384     1 2207292   2992 0                   0 S cnss_diag
system        1387     1 2771820    224 0                   0 S shelld
root          1388     1 2206764   1464 0                   0 S fdpp
cameraserver  1392     1 2981872   4920 0                   0 S cameraserver
incidentd     1405     1 2311880   1592 0                   0 S incidentd
root          1439     1 2267064   1392 0                   0 S millet_monitor
root          1464     1 2213816   1336 0                   0 S millet_monitor
root          1466     1 2232248   1344 0                   0 S millet_monitor
root          1468     1 2322772   2040 0                   0 S installd
mediaex       1470     1 2869328   5272 0                   0 S media.extractor
media         1473     1 2471384   2984 0                   0 S media.metrics
media         1474     1   69508   3108 0                   0 S mediaserver
root          1476     1 2307060    248 0                   0 S miuibooster
root          1478     1 2204744   5100 0                   0 S storaged
wifi          1480     1 2215464   3072 0                   0 S wificond
system        1482     1 2367916    240 0                   0 S perfservice
system        1483     1   18728    236 0                   0 S wfdhdcphalservice
mediacodec    1485     1  200848   5516 0                   0 S media.codec
system        1487     1 2495656    268 0                   0 S cnd
system        1491     1   20792    244 0                   0 S wifidisplayhalservice
radio         1503     1 2238720   1060 0                   0 S imsqmidaemon
radio         1507     1 2188232   1128 0                   0 S ipacm-diag
radio         1509     1 3876548    260 0                   0 S netmgrd
radio         1511     1 2297588    212 0                   0 S port-bridge
system        1513     1 2203260   1032 0                   0 S adsprpcd
media         1515     1 2259788    248 0                   0 S adsprpcd
system        1517     1 2268796    804 0                   0 S cdsprpcd
system        1521     1   13256    244 0                   0 S wfdvndservice
mediacodec    1522     1 3727936  11076 0                   0 S media.swcodec
system        1527     1 2304896   1628 0                   0 S cnss-daemon
radio         1528     1    7564    244 0                   0 S ssgqmigd
gps           1533     1 2250120    228 0                   0 S mlid
gps           1534     1 2185136    236 0                   0 S loc_launcher
system        1540     1 2262520    244 0                   0 S ATFWD-daemon
system        1541     1 2251676    192 0                   0 S tloc_daemon
system        1544     1 2242184   3104 0                   0 S gatekeeperd
system        1547     1 2397164    252 0                   0 S android.hardware.biometrics.fingerprint@2.1-service
system        1548     1 2469896    224 0                   0 S qcc-trd
radio         1571     1 4308168    104 0                   0 S qcrild
radio         1587     1 2486748    256 0                   0 S imsdatadaemon
system        1591     1 2301552    200 0                   0 S hvdcp_opti
radio         1594     1 3862928    100 0                   0 S qcrild
system        1605   765 11468520 167116 0                  0 S system_server
gps           1624  1534 2316396    584 0                   0 S lowi-server
gps           1625  1534 2386932    252 0                   0 S xtra-daemon
radio         1628     1 2265704    360 0                   0 S qti
root          1641     1 2159808   1820 0                   0 S msm_irqbalance
radio         1648     1 2234936    236 0                   0 S adpl
root          1713     2       0      0 0                   0 S [irq/298-gf]
root          1736     2       0      0 0                   0 S [glink_modem]
root          1737     2       0      0 0                   0 S [qrtr_rx]
radio         1824     1 2456368    252 0                   0 S imsrcsd
system        1884     1 2181108    228 0                   0 S vendor.silead.hardware.fingerprintext@1.0-service
u0_a191       2076   765 8094804    920 0                   0 S com.google.android.googlequicksearchbox:googleapp
root          2090     2       0      0 0                   0 I [ipawq34]
root          2091     2       0      0 0                   0 I [iparepwq34]
root          2092     2       0      0 0                   0 I [ipataskletwq34]
root          2094     2       0      0 0                   0 I [ipawq35]
root          2095     2       0      0 0                   0 I [iparepwq35]
root          2096     2       0      0 0                   0 I [ipataskletwq35]
radio         2228     1 2409916    212 0                   0 S ims_rtp_daemon
u0_a119       2660   765 6170628  40856 0                   0 S com.miui.miwallpaper
webview_zygote 2736  765 23024732  3144 0                   0 S webview_zygote
root          2761   764 2176932   2020 0                   0 S iptables-restore
root          2762   764 2156452   2000 0                   0 S ip6tables-restore
network_stack 2774   765 6125808  31264 0                   0 S com.android.networkstack.process
radio         2784   765 6047228      0 0                   0 S .dataservices
u0_a308       2799   765 5957188  16160 0                   0 S .qtidataservices
u0_a314       2812   765 5904552    172 0                   0 S com.qti.phone
u0_a292       2816   765 5994968    200 0                   0 S org.codeaurora.ims
secure_element 2826  765 5744852    168 0                   0 S com.android.se
finddevice    2830   765 6461680    216 0                   0 S com.xiaomi.finddevice
u0_a293       2861   765 5780800   1216 0                   0 S com.qualcomm.qti.devicestatisticsservice
radio         2886   765 7070812  46500 0                   0 S com.android.phone
system        2895   765 5945212    232 0                   0 S com.qualcomm.qti.qdma
system        2898   765 7802804 127960 0                   0 S com.android.systemui
u0_a79        2914   765 8539640  65224 0                   0 S com.mi.android.globallauncher
root          3471     2       0      0 0                   0 I [kworker/0:1-events]
system        3530     1 2135000   1776 0                   0 S charge_logger
system        3533     1 2261716   2680 0                   0 S mcd
system        3541     1 2197768   1928 0                   0 S qspmsvc
root          3543     1 2785932    248 0                   0 S thermal-engine
root          3628     2       0      0 0                   0 S [irq/47-1b8e300.]
system        3772   765 6047464  53864 0                   0 S com.miui.touchassistant:float
u0_a188       3840   765 6066252    252 0                   0 S com.google.android.ims
u0_a291       3944   765 5856768    140 0                   0 S com.qualcomm.location
root          4297     2       0      0 0                   0 I [kworker/1:2-events]
u0_a298       4503   765 6854944  17504 0                   0 S com.google.android.providers.media.module
u0_a191       4513   765 7582208    584 0                   0 S com.google.android.googlequicksearchbox:interactor
system        4543   765 5763396    236 0                   0 S com.goodix.fingerprint
system        4564   765 5751012    168 0                   0 S com.huaqin.sarcontroller
system        4620   765 5789060    172 0                   0 S com.xiaomi.barrage
system        4652   765 6421996    244 0                   0 S com.miui.daemon
system        4698   765 5763248    480 0                   0 S com.silead.fingerprint
u0_a63        4723   765 5734052    120 0                   0 S system
u0_a199       4727   765 5781228   6104 0                   0 S com.qualcomm.qti.services.systemhelper:systemhelper_service
root          4756     2       0      0 0                   0 S [kworker/u16:10+CDSP_DATA]
u0_a310       4765   765 5726968    164 0                   0 S org.ifaa.aidl.manager
u0_a161       4788   765 5762092    168 0                   0 S com.xiaomi.xmsfkeeper
u0_a323       4796   765 5871988    164 0                   0 S com.qualcomm.qti.workloadclassifier
u0_a311       4802   765 5726976    164 0                   0 S com.tencent.soter.soterserver
u0_a309       4814   765 5726964    164 0                   0 S org.mipay.android.manager
system        4830   765 5833368    232 0                   0 S com.qualcomm.qti.services.secureui:sui_service
system        4877   765 5836356    140 0                   0 S com.miui.face
root          5155     2       0      0 0                   0 I [kworker/0:2H-kblockd]
root          5200     2       0      0 0                   0 I [kworker/2:2-events]
u0_a80        5241   765 6206456    464 0                   0 S com.lbe.security.miui
root          5298     2       0      0 0                   0 I [kworker/5:0-events_power_efficient]
root          5299     2       0      0 0                   0 I [kworker/6:1-pm]
u0_a126       5300   765 6935740  63208 0                   0 S com.xiaomi.mipicks
root          5363     2       0      0 0                   0 I [kworker/3:1H-kblockd]
root          5720     2       0      0 0                   0 I [kworker/u16:17-kverityd]
root          5751     2       0      0 0                   0 I [kworker/u17:6-kgsl-events]
root          5752     2       0      0 0                   0 I [kworker/4:1-rcu_gp]
u0_a108       5815   765 6554704    280 0                   0 S com.xiaomi.xmsf
system        5892   765 6574908 102212 0                   0 S com.miui.securitycenter
root          6060     2       0      0 0                   0 R [kworker/u16:18-adb]
root          6061     2       0      0 0                   0 I [kworker/0:2-events]
root          6062     2       0      0 0                   0 I [kworker/0:5-events]
root          6063     2       0      0 0                   0 I [kworker/0:6-events]
root          6073     2       0      0 0                   0 I [kworker/1:4-events]
root          6078     2       0      0 0                   0 I [kworker/1:6-events]
root          6079     2       0      0 0                   0 I [kworker/7:1-events]
root          6085     2       0      0 0                   0 I [kworker/2:5-events]
root          6092     2       0      0 0                   0 I [kworker/3:4-events]
root          6093     2       0      0 0                   0 I [kworker/3:5-events]
root          6095     2       0      0 0                   0 I [kworker/2:6-events]
system        6238   765 6449808    284 0                   0 S com.miui.powerkeeper
system        6248   765 5967380    120 0                   0 S com.xiaomi.joyose
u0_a84        6291   765 5983596  55100 0                   0 S com.miui.weather2
u0_a96        6292   765 5931284  41124 0                   0 S com.google.android.permissioncontroller
u0_a300       6380   765 5764964  60640 0                   0 S com.google.android.cellbroadcastreceiver
u0_a180       6512   765 6938912  54988 0                   0 S com.android.vending
u0_a192       6554   765 5786436  52180 0                   0 S com.google.process.gservices
u0_a180       6657   765 6658696  74372 0                   0 S com.android.vending:background
system        6695   765 7345320  73056 0                   0 S com.miui.securitycenter.remote
root          6835     2       0      0 0                   0 I [kworker/u16:20-ufs_pm_qos_0]
u0_a275       7025   765 27205536 233408 0                  0 S com.linkedin.android
u0_a216       7144   765 14311172 90900 0                   0 S com.google.android.youtube
system        7230   765 5801756  31356 0                   0 S com.huaqin.sarcontroller:controller
u0_a106       7393   765 5755792  50004 0                   0 S com.android.htmlviewer:remote
u0_a200       7512   765 5799088  49896 0                   0 S com.google.android.webview:webview_service
theme         7633   765 25383908 199528 0                  0 S com.android.thememanager
u0_i9158      7750  2736 22546080 54336 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a121       7837   765 6149868  89984 0                   0 S com.miui.msa.global:ui
u0_a186       7888   765 5821120  55352 0                   0 S com.google.android.apps.turbo
root          8139     2       0      0 0                   0 I [kworker/2:0-events]
root          8141     2       0      0 0                   0 I [kworker/4:0-events]
root          8211     2       0      0 0                   0 I [kworker/7:2-events]
root          8235     2       0      0 0                   0 I [dsi_err_workq]
mdnsr         8259     1   28468   1060 0                   0 S mdnsd
root          8274     2       0      0 0                   0 I [kworker/u17:9-dwc_wq]
root          8374     2       0      0 0                   0 I [kworker/6:2-events_power_efficient]
root          8379     2       0      0 0                   0 I [kworker/0:0-events]
root          8401     2       0      0 0                   0 I [kworker/1:0-sock_diag_events]
root          8421     2       0      0 0                   0 I [kworker/2:1]
root          8455     2       0      0 0                   0 I [kworker/5:1-rcu_gp]
root          8458     2       0      0 0                   0 I [kworker/3:0]
root          8459     2       0      0 0                   0 I [kworker/3:2]
root          8494     2       0      0 0                   0 S [kworker/u16:1+LPASS_DATA]
root          8582     2       0      0 0                   0 I [kworker/6:3]
root          8611     2       0      0 0                   0 I [kworker/1:1]
u0_a64        8707   765 5898804  75364 0                   0 S android.process.acore
root          8717     2       0      0 0                   0 I [kworker/u16:2]
root          8718     2       0      0 0                   0 I [kworker/u16:7-ufs_pm_qos_0]
shell         8835 22666 2189384   4432 0                   0 R ps
u0_a221       9216   765 7272916  11840 0                   0 S com.google.android.inputmethod.latin
u0_a131      10580   765 24478184   184 0                   0 S com.miui.notes
system       10824   765 5779480  33200 0                   0 S com.huaqin.diaglogger
system       10917   765 5794460  34956 0                   0 S com.qti.diagservices
system       10949   765 7145268  26872 0                   0 S com.xiaomi.mi_connect_service
u0_a152      11058   765 5766204  36488 0                   0 S com.miui.core
root         11457     2       0      0 0                   0 I [kworker/5:0H-kblockd]
root         11568     2       0      0 0                   0 I [kworker/4:2H-kblockd]
root         11593     2       0      0 0                   0 I [kworker/7:2H-kblockd]
u0_i9107     13255  2736 268880812  164 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:1
root         13778     2       0      0 0                   0 I [kworker/3:0H-kblockd]
u0_i9132     15826  2736 268881632   40 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a220      17054   765 5815784  33824 0                   0 S com.qualcomm.telephony
bluetooth    17194   765 6100156  37672 0                   0 S com.xiaomi.bluetooth
root         17994     2       0      0 0                   0 S [kworker/u16:25+MODEM_DATA]
radio        18084   765 5762876  36384 0                   0 S com.qualcomm.qti.modemtestmode
u0_a104      18441   765 6178628  18392 0                   0 S com.miui.analytics
u0_a121      18704   765 6392216  48220 0                   0 S com.miui.msa.global
u0_a154      18917   765 5761976    164 0                   0 S com.android.smspush
u0_a130      18935   765 5859152    144 0                   0 S com.miui.misound
root         19073     2       0      0 0                   0 S [scheduler_threa]
root         19074     2       0      0 0                   0 S [cds_ol_rx_threa]
wifi         19081     1 2350560   3040 0                   0 S wpa_supplicant
u0_a73       19131   765 6271840    192 0                   0 S com.google.android.ext.services
u0_a209      19467   765 6212200   7820 0                   0 S com.google.android.apps.messaging:rcs
u0_a197      19787   765 6676344    124 0                   0 S com.google.android.tts
audioserver  20383     1 3798348    380 0                   0 S audioserver
audioserver  20384     1   61328      0 0                   0 S android.hardware.audio.service
u0_a100      20660   765 6341616    184 0                   0 S com.facebook.services
u0_a192      21794   765 6616144  12616 0                   0 S com.google.android.gms.ui
u0_a102      22522   765 9067824  77256 0                   0 S com.miui.gallery
shell        22666     1 2396968   4956 0                   0 S adbd
root         22847     2       0      0 0                   0 I [kworker/u16:14-adb]
u0_a78       22949   765 8258744  56800 0                   0 S com.android.camera
root         24009     2       0      0 0                   0 I [kworker/u16:13-kverityd]
root         24855     2       0      0 0                   0 I [kworker/u16:3-kverityd]
u0_a24       25412   765 8004940  73124 0                   0 S com.whatsapp
root         25659     2       0      0 0                   0 I [kworker/u16:5-memlat_wq]
root         26443     2       0      0 0                   0 I [kworker/u17:3-kgsl-events]
u0_a499      26887   765 11036040 302440 0                  0 S com.instagram.android
u0_a192      27075   765 25085040 15992 0                   0 S com.google.android.gms
root         27492     2       0      0 0                   0 I [kworker/1:0H-kblockd]
root         27916     2       0      0 0                   0 I [kworker/6:0-events]
u0_a192      28353   765 7926012  36620 0                   0 S com.google.android.gms.persistent
root         28755     2       0      0 0                   0 I [kworker/2:2H-kblockd]
u0_a209      29366   765 7282040    804 0                   0 S com.google.android.apps.messaging
system       29589   765 6390248 101492 0                   0 S com.android.settings
root         30506     2       0      0 0                   0 I [kworker/u16:6-adb]
root         30508     2       0      0 0                   0 I [kworker/u16:16-kverityd]
root         30556     2       0      0 0                   0 I [kworker/3:1-events]
root         30585     2       0      0 0                   0 I [kworker/u17:2-kgsl-events]
root         30689     2       0      0 0                   0 I [kworker/5:3-events]
bluetooth    31025   765 6389196  15108 0                   0 S com.android.bluetooth
root         31551     2       0      0 0                   0 I [kworker/u16:8-kverityd]
root         32137     2       0      0 0                   0 I [kworker/1:2H-kblockd]
